,userid,totalrate,totalnumber,averate,numberof1,numberof2,numberof3,numberof367,numberof433,numberof4,numberof5,lowrate,highrate
5690,111843148358.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5691,111843246054.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5692,111843246252.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5693,111843319256.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5694,111843346858.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5695,111843348758.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5696,111843648552.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5697,111843719059.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5698,111843719757.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5699,111843846055.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5700,111844019253.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5701,111844046058.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5702,111844048752.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5703,111844119152.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5704,111844119357.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5705,111844146355.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5706,111844146357.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5707,111844146755.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5708,111844219451.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5709,111844246250.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5710,111844314159.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5711,111844319059.0,3.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5712,111844419550.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5713,111844419955.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5714,111844446857.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5715,111844546953.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5716,111844619658.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5717,111844646559.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5718,111844648752.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5719,111844719154.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5720,111844719251.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5721,111844719855.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5722,111844748755.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5723,111844819356.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5724,111844846153.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5725,111844846857.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5726,111844919754.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5727,111844946156.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5728,111845014752.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5729,111845014856.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5730,111845019250.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5731,111845048352.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5732,111845114551.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5733,111845119459.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5734,111845119556.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5735,111845119950.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5736,111845146354.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5737,111845219556.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5738,111845219956.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5739,111845246352.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5740,111845319353.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5741,111845319657.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5742,111845348757.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5743,111845419251.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5744,111845419455.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5745,111845446150.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5746,111845448357.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5747,111845514053.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5748,111845546158.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5749,111845614053.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5750,111845614056.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5751,111845614058.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5752,111845614957.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5753,111845714459.0,3.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5754,111845714655.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5755,111845746252.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5756,111845746258.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5757,111845815057.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5758,111845815456.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5759,111845819352.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5760,111845914750.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5761,111845919159.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5762,111845946954.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5763,111845948352.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5764,111846014059.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5765,111846046552.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5766,111846048350.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5767,111846048354.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5768,111846119351.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5769,111846148357.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5770,111846314855.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5771,111846346657.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5772,111846346959.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5773,111846348550.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5774,111846419250.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5775,111846419451.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
5776,111846446256.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5777,111846519550.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5778,111846519652.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5779,111846519859.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5780,111846614153.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5781,111846614551.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5782,111846619156.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5783,111846619159.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5784,111846646359.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5785,111846719556.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5786,111846746651.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5787,111846746655.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5788,111846746659.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5789,111846819253.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5790,111846819652.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5791,111846846958.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5792,111846919158.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5793,111846919458.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5794,111846919852.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5795,111846946650.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5796,111846946657.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5797,111847015851.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5798,111847146858.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5799,111847214752.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5800,111847219350.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5801,111847219557.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5802,111847219652.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5803,111847219751.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5804,111847246754.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5805,111847319854.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5806,111847346557.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5807,111847348354.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5808,111847414055.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5809,111847414257.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5810,111847519354.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5811,111847612359.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5812,111847614357.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5813,111847615555.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5814,111847615957.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5815,111847714159.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5816,111847715858.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5817,111847719653.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5818,111847748753.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5819,111847814351.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5820,111847819457.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5821,111847846157.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5822,111847846758.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5823,111847848351.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5824,111847914453.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5825,111847915455.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5826,111847919453.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5827,111847919955.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5828,111848019157.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5829,111848046353.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5830,111848148755.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5831,111848219057.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5832,111848219453.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5833,111848419159.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5834,111848419257.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5835,111848446351.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5836,111848619659.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5837,111848646157.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5838,111848746050.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5839,111848846852.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5840,111848848757.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5841,111848919156.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5842,111848919355.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5843,111848919658.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5844,111848946453.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5845,111849114453.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5846,111849146653.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5847,111849246859.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5848,111849248754.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5849,111849346655.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5850,111849348354.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5851,111849419552.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5852,111849419956.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5853,111849746751.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5854,111849846054.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5855,111849846259.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5856,111849846856.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5857,111849946250.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5858,111849946255.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5859,111849946258.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5860,111849946652.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5861,111850046852.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5862,111850046856.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5863,111850246159.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5864,111850246750.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5865,111850248359.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5866,111850519750.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5867,111850646256.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5868,111850648351.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5869,111850748555.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5870,111851046051.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5871,111851146050.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5872,111851248554.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5873,111851348756.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5874,111851548355.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5875,111851748754.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5876,111851748756.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5877,111851948755.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5878,111853148753.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5879,111853446856.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5880,111853448558.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5881,111853546851.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5882,111853546852.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5883,111853746157.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5884,111853746658.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5885,111853846656.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5886,111853946459.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5887,111854046152.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5888,111854146159.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5889,111854346258.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5890,111854446453.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5891,111854446458.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5892,111854546156.0,3.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5893,111854746052.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5894,111854846853.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5895,111854946459.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5896,111854946655.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5897,111855046051.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5898,111855048350.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5899,111855146653.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5900,111855146854.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5901,111855146956.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5902,111855148556.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5903,111855248359.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5904,111855319255.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5905,111855319257.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5906,111855319958.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5907,111855346551.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5908,111855348558.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5909,111855419051.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5910,111855446753.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5911,111855448752.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5912,111855546156.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5913,111855546553.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5914,111855646658.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5915,111855646756.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5916,111855646757.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5917,111855648559.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5918,111855648756.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5919,111855719859.0,3.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5920,111855746656.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5921,111855819259.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5922,111855846054.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5923,111855846651.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5924,111855848752.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5925,111855946050.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5926,111857019255.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5927,111857019458.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5928,111857046259.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5929,111857048553.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
